gene_row_idx,gene_identifier,degree,degree_bin
6838,10085,78,4
6839,10086,2,0
6840,10087,167,7
6841,10089,120,6
6842,10090,85,4
6843,10092,187,7
6844,10093,166,7
6845,10094,238,8
6846,10095,244,8
6847,10096,300,8
6848,10097,301,8
6849,10098,96,5
6850,10099,208,8
6851,10100,65,3
6852,10101,85,4
6853,10102,98,5
6854,10103,87,4
6855,10105,252,8
6856,10106,132,6
6857,10107,76,4
6858,10109,290,8
6859,10110,90,4
6860,10111,311,8
6861,10112,615,9
6862,10113,296,8
6863,10114,211,8
6864,10116,209,8
6865,10117,29,2
6866,10120,135,6
6867,10121,148,6
6868,10123,304,8
6869,10124,124,6
6870,10125,368,9
6871,10126,115,5
6872,10127,246,8
6873,10128,460,9
6874,10129,93,5
6875,10130,182,7
6876,10131,466,9
6877,10133,300,8
6878,10134,278,8
6879,10135,220,8
6880,10136,22,1
6881,10137,103,5
6882,10138,195,7
6883,10139,151,7
6884,10140,251,8
6885,10142,486,9
6886,10143,16,1
6887,10144,90,4
6888,10146,543,9
6889,10147,145,6
6890,10148,104,5
6891,10149,99,5
6892,10150,129,6
6893,10152,259,8
6894,10153,331,9
6895,10154,127,6
6896,10155,535,9
6897,10156,126,6
6898,10157,107,5
6899,10158,81,4
6900,10159,151,7
6901,10160,122,6
6902,10161,105,5
6903,10162,116,5
6904,10163,404,9
6905,10164,58,3
6906,10165,484,9
6907,10166,148,6
6908,10168,689,9
6909,10169,244,8
6910,10170,105,5
6911,10171,84,4
6912,10172,62,3
6913,10174,250,8
6914,10175,116,5
6915,10178,102,5
6916,10179,103,5
6917,10180,250,8
6918,10181,134,6
6919,10184,80,4
6920,10186,105,5
6921,10188,230,8
6922,10189,281,8
6923,10190,667,9
6924,10193,199,7
6925,10194,116,5
6926,10195,92,4
6927,10196,110,5
6928,10197,514,9
6929,10198,59,3
6930,10199,135,6
6931,10200,128,6
6932,10201,171,7
6933,10202,335,9
6934,10203,175,7
6935,10204,141,6
6936,10205,99,5
6937,10206,519,9
6938,10207,144,6
6939,10208,118,6
6940,10209,107,5
6941,10210,216,8
6942,10211,290,8
6943,10212,348,9
6944,10213,549,9
6945,10214,60,3
6946,10215,161,7
6947,10216,53,3
6948,10217,122,6
6949,10218,27,2
6950,10219,22,1
6951,10220,145,6
6952,10221,408,9
6953,10223,24,1
6954,10224,22,1
6955,10225,57,3
6956,10226,118,6
6957,10227,232,8
6958,10228,169,7
6959,10229,127,6
6960,10231,109,5
6961,10232,42,2
6962,10233,41,2
6963,10234,92,4
6964,10235,168,7
6965,10236,243,8
6966,10237,622,9
6967,10238,102,5
6968,10239,120,6
6969,10240,133,6
6970,10241,453,9
6971,10242,105,5
6972,10243,151,7
6973,10244,90,4
6974,10245,371,9
6975,10246,99,5
6976,10247,249,8
6977,10248,133,6
6978,10249,70,3
6979,10250,278,8
6980,10251,251,8
6981,10252,308,8
6982,10253,566,9
6983,10254,353,9
6984,10256,115,5
6985,10257,171,7
6986,10260,99,5
6987,10261,17,1
6988,10262,271,8
6989,10263,147,6
6990,10265,212,8
6991,10266,219,8
6992,10267,211,8
6993,10268,152,7
6994,10269,171,7
6995,10270,223,8
6996,10272,173,7
6997,10273,1572,9
6998,10274,147,6
6999,10276,372,9
7000,10277,137,6
7001,10278,143,6
7002,10279,63,3
7003,10280,155,7
7004,10281,4,0
7005,10282,158,7
7006,10283,78,4
7007,10284,347,9
7008,10285,491,9
7009,10286,151,7
7010,10287,270,8
7011,10288,164,7
7012,10289,495,9
7013,10290,81,4
7014,10291,256,8
7015,10293,111,5
7016,10294,187,7
7017,10295,157,7
7018,10296,165,7
7019,10297,173,7
7020,10298,407,9
7021,10299,108,5
7022,10300,148,6
7023,10302,124,6
7024,10307,53,3
7025,10308,98,5
7026,10309,83,4
7027,10311,51,3
7028,10312,375,9
7029,10313,165,7
7030,10314,135,6
7031,10316,87,4
7032,10317,30,2
7033,10318,966,9
7034,10319,120,6
7035,10320,822,9
7036,10321,66,3
7037,10322,58,3
7038,10324,104,5
7039,10325,121,6
7040,10326,42,2
7041,10327,376,9
7042,10328,99,5
7043,10329,297,8
7044,10330,98,5
7045,10331,65,3
7046,10332,84,4
7047,10333,186,7
7048,10335,115,5
7049,10336,107,5
7050,10342,237,8
7051,10343,58,3
7052,10344,101,5
7053,10345,183,7
7054,10346,171,7
7055,10347,200,7
7056,10349,47,2
7057,10350,66,3
7058,10351,84,4
7059,10352,280,8
7060,10360,103,5
7061,10361,112,5
7062,10362,760,9
7063,10363,128,6
7064,10365,228,8
7065,10367,130,6
7066,10368,135,6
7067,10369,119,6
7068,10370,254,8
7069,10371,256,8
7070,10376,255,8
7071,10379,250,8
7072,10380,103,5
7073,10381,374,9
7074,10382,263,8
7075,10383,373,9
7076,10384,97,5
7077,10385,282,8
7078,10388,81,4
7079,10389,60,3
7080,10390,145,6
7081,10391,96,5
7082,10392,346,9
7083,10393,240,8
7084,10394,62,3
7085,10395,267,8
7086,10396,137,6
7087,10397,351,9
7088,10398,326,9
7089,10399,761,9
7090,10400,194,7
7091,10401,233,8
7092,10402,121,6
7093,10403,250,8
7094,10404,116,5
7095,10406,125,6
7096,10407,23,1
7097,10409,307,8
7098,10410,189,7
7099,10411,393,9
7100,10412,139,6
7101,10413,432,9
7102,10417,483,9
7103,10418,97,5
7104,10419,695,9
7105,10420,98,5
7106,10421,272,8
7107,10422,136,6
7108,10423,171,7
7109,10424,213,8
7110,10425,244,8
7111,10426,158,7
7112,10427,284,8
7113,10428,97,5
7114,10430,119,6
7115,10432,395,9
7116,10434,424,9
7117,10435,104,5
7118,10436,220,8
7119,10437,122,6
7120,10438,63,3
7121,10439,168,7
7122,10440,130,6
7123,10443,140,6
7124,10444,214,8
7125,10445,262,8
7126,10446,40,2
7127,10447,114,5
7128,10449,98,5
7129,10450,364,9
7130,10451,562,9
7131,10452,192,7
7132,10454,457,9
7133,10455,130,6
7134,10456,272,8
7135,10457,117,6
7136,10458,318,8
7137,10459,276,8
7138,10460,314,8
7139,10461,178,7
7140,10462,56,3
7141,10463,74,4
7142,10464,178,7
7143,10465,326,9
7144,10466,116,5
7145,10467,201,7
7146,10468,179,7
7147,10469,130,6
7148,10471,72,4
7149,10472,268,8
7150,10473,172,7
7151,10474,293,8
7152,10475,158,7
7153,10476,242,8
7154,10477,320,8
7155,10478,166,7
7156,10479,169,7
7157,10480,260,8
7158,10481,242,8
7159,10482,526,9
7160,10483,157,7
7161,10484,230,8
7162,10485,53,3
7163,10486,146,6
7164,10487,197,7
7165,10488,826,9
7166,10489,695,9
7167,10490,126,6
7168,10491,349,9
7169,10492,469,9
7170,10493,652,9
7171,10494,653,9
7172,10495,105,5
7173,10497,295,8
7174,10498,319,8
7175,10499,502,9
7176,10500,108,5
7177,10501,95,5
7178,10505,241,8
7179,10507,247,8
7180,10509,146,6
7181,10512,209,8
7182,10513,339,9
7183,10514,440,9
7184,10516,146,6
7185,10517,34,2
7186,10518,106,5
7187,10519,392,9
7188,10520,72,4
7189,10521,248,8
7190,10522,147,6
7191,10523,606,9
7192,10524,665,9
7193,10525,476,9
7194,10526,187,7
7195,10527,175,7
7196,10528,236,8
7197,10529,150,6
7198,10531,106,5
7199,10533,396,9
7200,10534,129,6
7201,10535,203,7
7202,10536,84,4
7203,10537,1007,9
7204,10538,206,7
7205,10539,221,8
7206,10540,239,8
7207,10541,271,8
7208,10542,213,8
7209,10544,401,9
7210,10548,64,3
7211,10549,256,8
7212,10550,189,7
7213,10551,732,9
7214,10552,210,8
7215,10553,107,5
7216,10554,162,7
7217,10555,193,7
7218,10556,146,6
7219,10557,414,9
7220,10558,177,7
7221,10559,450,9
7222,10560,136,6
7223,10561,95,5
7224,10562,84,4
7225,10563,212,8
7226,10564,150,6
7227,10565,176,7
7228,10566,75,4
7229,10567,259,8
7230,10568,108,5
7231,10569,139,6
7232,10570,92,4
7233,10572,177,7
7234,10573,173,7
7235,10574,430,9
7236,10575,305,8
7237,10576,303,8
7238,10577,160,7
7239,10578,47,2
7240,10579,120,6
7241,10580,235,8
7242,10581,153,7
7243,10584,9,1
7244,10585,123,6
7245,10586,68,3
7246,10587,114,5
7247,10588,97,5
7248,10589,439,9
7249,10590,50,3
7250,10591,111,5
7251,10592,177,7
7252,10594,264,8
7253,10595,123,6
7254,10598,134,6
7255,10599,151,7
7256,10600,188,7
7257,10602,167,7
7258,10603,127,6
7259,10605,160,7
7260,10606,277,8
7261,10607,206,7
7262,10608,103,5
7263,10609,85,4
7264,10610,449,9
7265,10611,168,7
7266,10612,118,6
7267,10613,111,5
7268,10614,225,8
7269,10615,294,8
7270,10616,397,9
7271,10617,853,9
7272,10618,100,5
7273,10620,91,4
7274,10621,199,7
7275,10622,105,5
7276,10623,150,6
7277,10625,121,6
7278,10626,141,6
7279,10627,149,6
7280,10628,239,8
7281,10629,128,6
7282,10630,135,6
7283,10631,190,7
7284,10632,261,8
7285,10633,98,5
7286,10634,314,8
7287,10635,113,5
7288,10636,192,7
7289,10637,76,4
7290,10638,7,1
7291,10640,171,7
7292,10641,311,8
7293,10642,541,9
7294,10643,361,9
7295,10644,292,8
7296,10645,197,7
7297,10647,23,1
7298,10648,8,1
7299,10650,54,3
7300,10651,184,7
7301,10652,320,8
7302,10653,183,7
7303,10654,161,7
7304,10655,46,2
7305,10656,141,6
7306,10657,506,9
7307,10658,147,6
7308,10659,116,5
7309,10660,71,4
7310,10661,139,6
7311,10663,55,3
7312,10664,384,9
7313,10665,42,2
7314,10666,108,5
7315,10667,144,6
7316,10668,232,8
7317,10669,73,4
7318,10670,402,9
7319,10671,182,7
7320,10672,260,8
7321,10673,172,7
7322,10675,150,6
7323,10677,62,3
7324,10678,151,7
7325,10681,407,9
7326,10682,497,9
7327,10683,65,3
7328,10686,74,4
7329,10687,190,7
7330,10688,0,0
7331,10690,80,4
7332,10691,153,7
7333,10692,27,2
7334,10693,73,4
7335,10694,344,9
7336,10695,290,8
7337,10699,62,3
7338,10712,63,3
7339,10713,200,7
7340,10714,183,7
7341,10715,94,5
7342,10716,78,4
7343,10717,86,4
7344,10718,131,6
7345,10720,42,2
7346,10721,108,5
7347,10723,186,7
7348,10724,132,6
7349,10725,146,6
7350,10726,212,8
7351,10728,244,8
7352,10730,421,9
7353,10732,290,8
7354,10733,352,9
7355,10734,67,3
7356,10735,174,7
7357,10736,278,8
7358,10738,16,1
7359,10739,13,1
7360,10741,48,2
7361,10742,91,4
7362,10743,96,5
7363,10744,49,2
7364,10745,73,4
7365,10746,199,7
7366,10747,88,4
7367,10749,111,5
7368,10750,62,3
7369,10752,132,6
7370,10753,20,1
7371,10755,282,8
7372,10758,179,7
7373,10761,38,2
7374,10762,221,8
7375,10763,179,7
7376,10765,349,9
7377,10766,117,6
7378,10767,87,4
7379,10768,195,7
7380,10769,287,8
7381,10771,205,7
7382,10772,261,8
7383,10773,60,3
7384,10775,517,9
7385,10776,297,8
7386,10777,61,3
7387,10780,48,2
7388,10781,129,6
7389,10782,322,8
7390,10783,315,8
7391,10785,60,3
7392,10786,115,5
7393,10787,284,8
7394,10788,230,8
7395,10791,115,5
7396,10793,104,5
7397,10794,46,2
7398,10795,117,6
7399,10797,911,9
7400,10798,52,3
7401,10799,121,6
7402,10800,91,4
7403,10801,119,6
7404,10802,170,7
7405,10803,73,4
7406,10804,123,6
7407,10806,97,5
7408,10807,123,6
7409,10808,256,8
7410,10809,102,5
7411,10810,234,8
7412,10811,126,6
7413,10813,269,8
7414,10814,141,6
7415,10815,151,7
7416,10816,31,2
7417,10817,166,7
7418,10818,456,9
7419,10825,82,4
7420,10826,85,4
7421,10827,179,7
7422,10838,53,3
7423,10840,112,5
7424,10841,134,6
7425,10842,67,3
7426,10844,182,7
7427,10845,194,7
7428,10846,107,5
7429,10847,120,6
7430,10848,146,6
7431,10849,222,8
7432,10850,33,2
7433,10855,126,6
7434,10856,938,9
7435,10857,746,9
7436,10858,632,9
7437,10859,301,8
7438,10861,236,8
7439,10863,63,3
7440,10864,71,4
7441,10865,125,6
7442,10867,63,3
7443,10868,369,9
7444,10869,256,8
7445,10870,80,4
7446,10871,26,1
7447,10873,154,7
7448,10874,104,5
7449,10875,88,4
7450,10876,16,1
7451,10877,20,1
7452,10878,21,1
7453,10879,25,1
7454,10880,15,1
7455,10881,94,5
7456,10882,33,2
7457,10884,119,6
7458,10885,67,3
7459,10886,99,5
7460,10887,67,3
7461,10888,152,7
7462,10890,267,8
7463,10891,625,9
7464,10892,316,8
7465,10893,77,4
7466,10894,54,3
7467,10896,19,1
7468,10897,131,6
7469,10898,258,8
7470,10899,113,5
7471,10900,137,6
7472,10901,92,4
7473,10902,196,7
7474,10903,53,3
7475,10904,501,9
7476,10905,104,5
7477,10906,117,6
7478,10907,124,6
7479,10908,123,6
7480,10910,98,5
7481,10911,172,7
7482,10912,201,7
7483,10913,107,5
7484,10914,313,8
7485,10915,341,9
7486,10916,121,6
7487,10917,33,2
7488,10919,333,9
7489,10920,108,5
7490,10921,817,9
7491,10922,119,6
7492,10923,216,8
7493,10924,122,6
7494,10926,193,7
7495,10927,165,7
7496,10928,250,8
7497,10929,74,4
7498,10930,47,2
7499,10933,242,8
7500,10935,256,8
7501,10936,67,3
7502,10938,249,8
7503,10939,284,8
7504,10940,117,6
7505,10941,38,2
7506,10942,49,2
7507,10943,259,8
7508,10944,84,4
7509,10945,177,7
7510,10946,202,7
7511,10947,123,6
7512,10948,65,3
7513,10949,187,7
7514,10950,134,6
7515,10951,235,8
7516,10952,215,8
7517,10953,544,9
7518,10954,336,9
7519,10955,257,8
7520,10956,261,8
7521,10957,195,7
7522,10959,269,8
7523,10960,124,6
7524,10961,210,8
7525,10962,415,9
7526,10963,187,7
7527,10964,89,4
7528,10965,91,4
7529,10966,40,2
7530,10969,708,9
7531,10970,189,7
7532,10971,692,9
7533,10972,588,9
7534,10973,286,8
7535,10974,97,5
7536,10975,124,6
7537,10978,207,8
7538,10979,165,7
7539,10980,710,9
7540,10981,134,6
7541,10982,161,7
7542,10983,133,6
7543,10985,378,9
7544,10987,1626,9
7545,10988,216,8
7546,10989,514,9
7547,10990,29,2
7548,10991,219,8
7549,10992,432,9
7550,10993,60,3
7551,10994,103,5
7552,10998,104,5
7553,10999,113,5
7554,11000,138,6
7555,11001,257,8
7556,11004,561,9
7557,11005,137,6
7558,11006,53,3
7559,11007,589,9
7560,11009,103,5
7561,11010,34,2
7562,11011,258,8
7563,11012,81,4
7564,11013,106,5
7565,11014,348,9
7566,11015,297,8
7567,11016,144,6
7568,11017,55,3
7569,11018,37,2
7570,11019,168,7
7571,11020,86,4
7572,11021,279,8
7573,11022,77,4
7574,11023,83,4
7575,11024,11,1
7576,11025,27,2
7577,11026,6,1
7578,11027,16,1
7579,11030,480,9
7580,11031,257,8
7581,11033,138,6
7582,11034,221,8
7583,11035,515,9
7584,11036,79,4
7585,11037,50,3
7586,11040,233,8
7587,11041,613,9
7588,11043,291,8
7589,11044,425,9
7590,11045,27,2
7591,11046,109,5
7592,11047,270,8
7593,11051,262,8
7594,11052,181,7
7595,11054,62,3
7596,11055,68,3
7597,11056,63,3
7598,11057,157,7
7599,11059,262,8
7600,11060,233,8
7601,11061,54,3
7602,11062,68,3
7603,11063,80,4
7604,11064,130,6
7605,11065,946,9
7606,11066,46,2
7607,11067,126,6
7608,11068,70,3
7609,11069,153,7
7610,11070,124,6
7611,11072,262,8
7612,11073,248,8
7613,11074,71,4
7614,11075,194,7
7615,11076,109,5
7616,11077,38,2
7617,11078,160,7
7618,11079,127,6
7619,11080,68,3
7620,11081,57,3
7621,11082,55,3
7622,11083,304,8
7623,11085,59,3
7624,11086,22,1
7625,11091,293,8
7626,11092,74,4
7627,11093,106,5
7628,11094,94,5
7629,11095,54,3
7630,11096,138,6
7631,11097,199,7
7632,11098,511,9
7633,11099,83,4
7634,11100,271,8
7635,11101,74,4
7636,11102,111,5
7637,11103,217,8
7638,11104,158,7
7639,11105,69,3
7640,11107,75,4
7641,11108,187,7
7642,11112,131,6
7643,11113,278,8
7644,11116,219,8
7645,11117,120,6
7646,11118,90,4
7647,11119,122,6
7648,11120,101,5
7649,11122,35,2
7650,11123,69,3
7651,11124,294,8
7652,11126,48,2
7653,11127,221,8
7654,11128,125,6
7655,11129,117,6
7656,11130,302,8
7657,11131,36,2
7658,11132,113,5
7659,11133,91,4
7660,11135,137,6
7661,11136,205,7
7662,11137,181,7
7663,11138,98,5
7664,11140,454,9
7665,11141,136,6
7666,11142,356,9
7667,11143,317,8
7668,11144,136,6
7669,11145,135,6
7670,11146,164,7
7671,11147,59,3
7672,11148,51,3
7673,11149,96,5
7674,11151,629,9
7675,11152,423,9
7676,11153,76,4
7677,11154,72,4
7678,11155,98,5
7679,11156,361,9
7680,11157,391,9
7681,11158,35,2
7682,11159,41,2
7683,11160,111,5
7684,11161,197,7
7685,11162,186,7
7686,11163,98,5
7687,11164,261,8
7688,11165,137,6
7689,11166,27,2
7690,11167,299,8
7691,11168,298,8
7692,11169,55,3
7693,11170,171,7
7694,11171,260,8
7695,11172,37,2
7696,11173,130,6
7697,11174,39,2
7698,11176,268,8
7699,11177,126,6
7700,11178,77,4
7701,11179,131,6
7702,11180,411,9
7703,11181,31,2
7704,11182,340,9
7705,11183,168,7
7706,11184,204,7
7707,11185,67,3
7708,11186,173,7
7709,11187,106,5
7710,11188,338,9
7711,11189,75,4
7712,11190,135,6
7713,11193,210,8
7714,11194,70,3
7715,11196,155,7
7716,11197,1031,9
7717,11198,312,8
7718,11199,46,2
7719,11200,739,9
7720,11201,142,6
7721,11202,70,3
7722,11211,91,4
7723,11212,111,5
7724,11213,211,8
7725,11214,291,8
7726,11215,170,7
7727,11216,65,3
7728,11217,36,2
7729,11218,355,9
7730,11219,39,2
7731,11221,199,7
7732,11222,175,7
7733,11223,15,1
7734,11224,570,9
7735,11226,87,4
7736,11227,39,2
7737,11228,80,4
7738,11230,449,9
7739,11231,135,6
7740,11232,269,8
7741,11234,97,5
7742,11235,263,8
7743,11236,111,5
7744,11237,78,4
7745,11238,65,3
7746,11240,142,6
7747,11243,308,8
7748,11244,284,8
7749,11245,182,7
7750,11247,14,1
7751,11248,29,2
7752,11249,5,1
7753,11250,10,1
7754,11251,60,3
7755,11252,195,7
7756,11253,130,6
7757,11254,138,6
7758,11255,92,4
7759,11258,156,7
7760,11259,65,3
7761,11260,139,6
7762,11261,282,8
7763,11262,98,5
7764,11264,60,3
7765,11266,111,5
7766,11267,180,7
7767,11269,250,8
7768,11270,28,2
7769,11272,70,3
7770,11273,120,6
7771,11274,119,6
7772,11275,135,6
7773,11276,65,3
7774,11277,103,5
7775,11278,70,3
7776,11279,54,3
7777,11280,80,4
7778,11281,28,2
7779,11282,378,9
7780,11283,46,2
7781,11284,551,9
7782,11285,128,6
7783,11309,110,5
7784,11311,126,6
7785,11313,240,8
7786,11314,178,7
7787,11315,643,9
7788,11316,156,7
7789,11317,34,2
7790,11318,24,1
7791,11319,247,8
7792,11320,100,5
7793,11321,100,5
7794,11322,67,3
7795,11325,536,9
7796,11326,109,5
7797,11328,65,3
7798,11329,197,7
7799,11330,32,2
7800,11331,861,9
7801,11332,176,7
7802,11333,110,5
7803,11334,154,7
7804,11335,328,9
7805,11336,176,7
7806,11337,329,9
7807,11338,461,9
7808,11339,125,6
7809,11340,373,9
7810,11341,18,1
7811,11342,125,6
7812,11343,358,9
7813,11344,529,9
7814,11345,465,9
7815,11346,161,7
7816,22794,574,9
7817,22795,120,6
7818,22796,630,9
7819,22797,54,3
7820,22798,23,1
7821,22800,205,7
7822,22801,91,4
7823,22802,68,3
7824,22803,190,7
7825,22806,229,8
7826,22807,78,4
7827,22808,165,7
7828,22809,359,9
7829,22817,0,0
7830,22818,429,9
7831,22820,225,8
7832,22821,198,7
7833,22822,136,6
7834,22823,341,9
7835,22824,77,4
7836,22826,131,6
7837,22827,1353,9
7838,22828,161,7
7839,22829,65,3
7840,22832,149,6
7841,22834,22,1
7842,22835,44,2
7843,22836,101,5
7844,22837,75,4
7845,22838,99,5
7846,22839,137,6
7847,22841,358,9
7848,22843,61,3
7849,22844,49,2
7850,22845,120,6
7851,22846,85,4
7852,22847,35,2
7853,22848,70,3
7854,22849,143,6
7855,22850,92,4
7856,22852,48,2
7857,22853,97,5
7858,22854,44,2
7859,22856,145,6
7860,22858,109,5
7861,22859,267,8
7862,22861,159,7
7863,22862,94,5
7864,22863,179,7
7865,22864,93,5
7866,22865,43,2
7867,22866,142,6
7868,22868,74,4
7869,22869,47,2
7870,22870,100,5
7871,22871,278,8
7872,22872,189,7
7873,22873,90,4
7874,22874,59,3
7875,22875,135,6
7876,22876,112,5
7877,22877,146,6
7878,22878,124,6
7879,22879,91,4
7880,22880,70,3
7881,22881,88,4
7882,22882,215,8
7883,22883,402,9
7884,22884,68,3
7885,22885,189,7
7886,22887,332,9
7887,22888,126,6
7888,22889,572,9
7889,22890,192,7
7890,22891,109,5
7891,22893,153,7
7892,22894,159,7
7893,22895,114,5
7894,22897,115,5
7895,22898,79,4
7896,22899,158,7
7897,22900,124,6
7898,22901,46,2
7899,22902,178,7
7900,22903,108,5
7901,22904,136,6
7902,22905,213,8
7903,22906,128,6
7904,22907,683,9
7905,22908,529,9
7906,22909,137,6
7907,22911,131,6
7908,22913,141,6
7909,22914,193,7
7910,22915,85,4
7911,22916,249,8
7912,22917,26,1
7913,22918,131,6
7914,22919,256,8
7915,22920,199,7
7916,22921,135,6
7917,22924,158,7
7918,22925,123,6
7919,22926,593,9
7920,22927,187,7
7921,22928,124,6
7922,22929,119,6
7923,22930,228,8
7924,22931,112,5
7925,22932,40,2
7926,22933,536,9
7927,22934,916,9
7928,22936,107,5
7929,22937,195,7
7930,22938,600,9
7931,22941,204,7
7932,22943,288,8
7933,22944,106,5
7934,22948,558,9
7935,22949,147,6
7936,22950,98,5
7937,22953,122,6
7938,22954,349,9
7939,22955,190,7
7940,22974,299,8
7941,22976,673,9
7942,22977,61,3
7943,22978,316,8
7944,22979,105,5
7945,22980,115,5
7946,22981,191,7
7947,22982,91,4
7948,22983,116,5
7949,22984,185,7
7950,22985,206,7
7951,22986,35,2
7952,22987,36,2
7953,22989,49,2
7954,22990,54,3
7955,22992,229,8
7956,22993,131,6
7957,22994,159,7
7958,22995,80,4
7959,22996,140,6
7960,22997,101,5
7961,22998,111,5
7962,22999,184,7
7963,23001,122,6
7964,23002,158,7
7965,23005,136,6
7966,23007,49,2
7967,23008,81,4
7968,23011,247,8
7969,23012,119,6
7970,23013,249,8
7971,23014,469,9
7972,23015,10,1
7973,23016,184,7
7974,23017,101,5
7975,23019,191,7
7976,23020,635,9
7977,23022,165,7
7978,23023,75,4
7979,23024,89,4
7980,23025,149,6
7981,23026,71,4
7982,23028,451,9
7983,23029,526,9
7984,23030,85,4
7985,23031,102,5
7986,23032,250,8
7987,23033,64,3
7988,23034,120,6
7989,23035,176,7
7990,23036,65,3
7991,23037,97,5
7992,23038,315,8
7993,23039,158,7
7994,23040,70,3
7995,23041,69,3
7996,23042,110,5
7997,23043,402,9
7998,23046,107,5
7999,23047,154,7
8000,23048,136,6
8001,23049,158,7
8002,23051,95,5
8003,23052,45,2
8004,23053,96,5
8005,23054,568,9
8006,23057,129,6
8007,23059,83,4
8008,23060,65,3
8009,23061,177,7
8010,23062,219,8
8011,23063,178,7
8012,23064,168,7
8013,23065,104,5
8014,23066,214,8
8015,23067,174,7
8016,23070,97,5
8017,23071,123,6
8018,23072,59,3
8019,23074,51,3
8020,23075,385,9
8021,23076,670,9
8022,23077,202,7
8023,23078,69,3
8024,23080,43,2
8025,23081,173,7
8026,23082,128,6
8027,23085,98,5
8028,23086,106,5
8029,23087,110,5
8030,23089,545,9
8031,23090,112,5
8032,23091,105,5
8033,23092,89,4
8034,23093,96,5
8035,23094,144,6
8036,23095,167,7
8037,23096,169,7
8038,23097,368,9
8039,23098,86,4
8040,23099,135,6
8041,23101,32,2
8042,23102,175,7
8043,23105,38,2
8044,23107,341,9
8045,23108,137,6
8046,23109,74,4
8047,23111,175,7
8048,23112,206,7
8049,23113,163,7
8050,23114,179,7
8051,23116,74,4
8052,23117,1,0
8053,23118,510,9
8054,23119,85,4
8055,23120,83,4
8056,23122,370,9
8057,23125,126,6
8058,23126,155,7
8059,23127,60,3
8060,23129,206,7
8061,23130,124,6
8062,23131,479,9
8063,23132,123,6
8064,23133,168,7
8065,23135,205,7
8066,23136,224,8
8067,23137,314,8
8068,23138,47,2
8069,23139,524,9
8070,23140,171,7
8071,23141,127,6
8072,23142,170,7
8073,23143,38,2
8074,23144,66,3
8075,23145,36,2
8076,23148,84,4
8077,23149,207,8
8078,23150,93,5
8079,23151,54,3
8080,23152,140,6
8081,23154,227,8
8082,23155,101,5
8083,23157,135,6
8084,23158,87,4
8085,23160,136,6
8086,23161,296,8
8087,23162,229,8
8088,23163,130,6
8089,23164,128,6
8090,23165,261,8
8091,23166,99,5
8092,23167,99,5
8093,23168,154,7
8094,23169,134,6
8095,23170,85,4
8096,23171,211,8
8097,23172,134,6
8098,23173,157,7
8099,23174,75,4
8100,23175,185,7
8101,23176,140,6
8102,23177,138,6
8103,23178,159,7
8104,23179,114,5
8105,23180,327,9
8106,23181,100,5
8107,23184,74,4
8108,23185,89,4
8109,23186,218,8
8110,23187,124,6
8111,23189,197,7
8112,23190,109,5
8113,23191,184,7
8114,23192,168,7
8115,23193,201,7
8116,23194,115,5
8117,23195,93,5
8118,23196,78,4
8119,23197,192,7
8120,23198,480,9
8121,23199,151,7
8122,23200,359,9
8123,23201,205,7
8124,23203,135,6
8125,23204,296,8
8126,23205,75,4
8127,23207,95,5
8128,23208,218,8
8129,23209,128,6
8130,23210,552,9
8131,23211,102,5
8132,23212,638,9
8133,23213,179,7
8134,23214,135,6
8135,23215,93,5
8136,23216,109,5
8137,23217,22,1
8138,23218,111,5
8139,23219,89,4
8140,23220,103,5
8141,23221,67,3
8142,23223,236,8
8143,23224,414,9
8144,23225,215,8
8145,23228,121,6
8146,23229,142,6
8147,23230,144,6
8148,23231,80,4
8149,23232,56,3
8150,23233,79,4
8151,23234,99,5
8152,23235,105,5
8153,23236,333,9
8154,23237,85,4
8155,23239,234,8
8156,23240,121,6
8157,23241,117,6
8158,23242,282,8
8159,23243,201,7
8160,23244,319,8
8161,23245,67,3
8162,23246,81,4
8163,23247,64,3
8164,23248,51,3
8165,23250,97,5
8166,23251,54,3
8167,23252,132,6
8168,23253,100,5
8169,23254,80,4
8170,23255,100,5
8171,23256,206,7
8172,23258,149,6
8173,23259,123,6
8174,23261,87,4
8175,23262,99,5
8176,23263,317,8
8177,23264,109,5
8178,23265,153,7
8179,23266,93,5
8180,23268,146,6
8181,23269,192,7
8182,23270,132,6
8183,23271,284,8
8184,23272,110,5
8185,23274,97,5
8186,23275,122,6
8187,23276,82,4
8188,23277,189,7
8189,23279,211,8
8190,23281,446,9
8191,23283,89,4
8192,23284,73,4
8193,23285,48,2
8194,23286,165,7
8195,23287,204,7
8196,23288,122,6
8197,23291,366,9
8198,23293,147,6
8199,23294,107,5
8200,23295,130,6
8201,23299,87,4
8202,23300,218,8
8203,23301,94,5
8204,23302,15,1
8205,23303,169,7
8206,23304,174,7
8207,23305,100,5
8208,23306,54,3
8209,23307,80,4
8210,23308,77,4
8211,23309,214,8
8212,23310,129,6
8213,23312,122,6
